date,content
24/01/2021,"('mask', 97)
('vaccine', 51)
('brady', 37)
('wearing', 37)
('i’m', 30)
('people', 30)
('tom', 26)
('it’s', 26)
('face', 21)
('super', 20)
('mask.', 20)
('wear', 19)
('trump', 17)
('tampa', 16)
('day', 16)
('biden', 15)
('upside', 14)
('year', 13)
('can’t', 13)
('lot', 13)
"
25/01/2021,"('vaccine', 86)
('mask', 71)
('people', 52)
('wear', 25)
('it’s', 24)
('day', 24)
('i’m', 23)
('can’t', 18)
('work', 17)
('#covid_19', 17)
('vaccine.', 16)
('wearing', 16)
('2', 16)
('open', 14)
('weeks', 13)
('relief', 13)
('health', 13)
('year', 12)
('pandemic', 12)
('good', 11)
"
26/01/2021,"('vaccine', 97)
('mask', 62)
('people', 41)
('wear', 34)
('it’s', 23)
('i’m', 23)
('can’t', 20)
('quarantine', 20)
('day', 19)
('vaccine.', 18)
('masks', 15)
('didn’t', 15)
('biden', 15)
('county', 15)
('wearing', 15)
('year', 14)
('died', 13)
('4', 13)
('health', 13)
('doses', 13)
"
27/01/2021,"('vaccine', 96)
('mask', 46)
('it’s', 37)
('people', 32)
('i’m', 29)
('day', 18)
('health', 17)
('can’t', 16)
('wear', 16)
('vaccine.', 15)
('dose', 14)
('trump', 13)
('quarantine', 13)
('days', 13)
('feel', 12)
('help', 12)
('it.', 11)
('county', 11)
('positive', 11)
('week', 11)
"
28/01/2021,"('vaccine', 99)
('mask', 60)
('people', 38)
('i’m', 30)
('it’s', 29)
('wearing', 22)
('wear', 18)
('good', 17)
('health', 16)
('trump', 15)
('today', 15)
('school', 14)
('2', 14)
('work', 14)
('vaccine.', 13)
('can’t', 13)
('children', 13)
('day', 13)
('big', 13)
('that’s', 13)
"
29/01/2021,"('vaccine', 100)
('mask', 75)
('people', 35)
('i’m', 32)
('wear', 29)
('quarantine', 26)
('it’s', 24)
('vaccine.', 18)
('can’t', 18)
('wearing', 16)
('dose', 16)
('year', 14)
('second', 14)
('#covid19', 12)
('mask.', 12)
('day', 12)
('work', 12)
('week', 11)
('better', 11)
('open', 11)
"
30/01/2021,"('vaccine', 102)
('mask', 85)
('people', 53)
('i’m', 36)
('wear', 29)
('it’s', 24)
('can’t', 16)
('good', 14)
('wearing', 14)
('that’s', 14)
('work', 14)
('trump', 13)
('year', 13)
('vaccines', 13)
('3', 12)
('vaccine.', 12)
('well', 12)
('test', 12)
('day', 11)
('mask.', 11)
"
31/01/2021,"('vaccine', 75)
('mask', 71)
('people', 61)
('it’s', 41)
('wearing', 29)
('i’m', 29)
('created', 20)
('wear', 19)
('good', 17)
('can’t', 16)
('mask.', 14)
('stay', 13)
('day', 13)
('quarantine', 13)
('year', 12)
('vaccine.', 12)
('vaccines', 11)
('risk', 11)
('relief', 11)
('trump', 11)
"
01/02/2021,"('vaccine', 80)
('mask', 60)
('people', 39)
('i’m', 36)
('it’s', 27)
('wear', 24)
('mask.', 22)
('test', 21)
('good', 19)
('relief', 18)
('vaccine.', 17)
('year', 16)
('today', 16)
('dose', 14)
('day', 14)
('quarantine', 14)
('stay', 14)
('2', 13)
('trump', 12)
('kids', 12)
"
02/02/2021,"('vaccine', 77)
('mask', 67)
('wear', 35)
('people', 34)
('i’m', 27)
('it’s', 27)
('good', 23)
('year', 21)
('wearing', 17)
('quarantine', 17)
('health', 16)
('face', 15)
('vaccine.', 15)
('today', 14)
('love', 13)
('pandemic', 13)
('school', 12)
('relief', 12)
('feel', 12)
('masks', 12)
"
03/02/2021,"('vaccine', 96)
('mask', 72)
('people', 43)
('i’m', 33)
('wear', 25)
('it’s', 20)
('vaccine.', 20)
('wearing', 17)
('mask.', 15)
('health', 14)
('good', 14)
('quarantine', 14)
('work', 14)
('stay', 13)
('day', 13)
('kids', 13)
('year', 12)
('today', 12)
('shot', 12)
('it.', 11)
"
04/02/2021,"('vaccine', 93)
('mask', 81)
('i’m', 42)
('people', 38)
('wear', 33)
('it’s', 32)
('johnson', 22)
('wearing', 20)
('2', 19)
('it.', 15)
('that’s', 15)
('year', 15)
('can’t', 15)
('today', 14)
('quarantine', 13)
('vaccination', 13)
('face', 12)
('vaccine.', 12)
('masks', 12)
('work', 12)
"
05/02/2021,"('vaccine', 93)
('mask', 82)
('people', 45)
('it’s', 35)
('i’m', 31)
('wear', 23)
('good', 20)
('health', 17)
('vaccine.', 17)
('can’t', 16)
('wearing', 16)
('#covid19', 15)
('dose', 14)
('mask.', 13)
('didn’t', 13)
('work', 13)
('start', 13)
('second', 12)
('today', 12)
('help', 11)
"
06/02/2021,"('mask', 94)
('vaccine', 81)
('people', 51)
('i’m', 36)
('wear', 35)
('it’s', 27)
('@pulte', 24)
('wearing', 22)
('help', 21)
('vaccine.', 20)
('family', 19)
('well', 17)
('lost', 16)
('health', 16)
('work', 15)
('help.', 14)
('quarantine', 14)
('year', 14)
('today', 13)
('that’s', 13)
"
07/02/2021,"('mask', 105)
('super', 77)
('#superbowl', 65)
('bowl', 63)
('people', 57)
('stadium', 39)
('vaccine', 32)
('it’s', 31)
('florida', 30)
('wear', 30)
('wearing', 29)
('i’m', 23)
('game', 23)
('andy', 19)
('packed', 18)
('social', 17)
('superbowl', 16)
('tampa', 16)
('moment', 15)
('mask.', 14)
"
08/02/2021,"('vaccine', 87)
('mask', 81)
('people', 45)
('it’s', 28)
('mask.', 26)
('wear', 26)
('i’m', 24)
('wearing', 20)
('open', 16)
('health', 15)
('vaccine.', 15)
('good', 15)
('day', 15)
('year', 14)
('quarantine', 14)
('love', 12)
('cases', 12)
('can’t', 12)
('today', 12)
('#covid19', 12)
"
09/02/2021,"('vaccine', 108)
('mask', 85)
('people', 56)
('i’m', 31)
('wear', 25)
('good', 23)
('quarantine', 23)
('year', 22)
('it’s', 22)
('today', 19)
('wearing', 18)
('day', 16)
('second', 14)
('health', 14)
('vaccine.', 14)
('work', 13)
('it.', 12)
('better', 11)
('bad', 11)
('can’t', 11)
"
10/02/2021,"('mask', 100)
('vaccine', 69)
('people', 43)
('it’s', 40)
('i’m', 34)
('wear', 30)
('can’t', 18)
('wearing', 18)
('school', 17)
('mask.', 17)
('double', 15)
('quarantine', 15)
('second', 14)
('spread', 13)
('day', 13)
('work', 12)
('good', 11)
('feel', 11)
('today', 11)
('florida', 11)
"
11/02/2021,"('vaccine', 111)
('mask', 80)
('people', 40)
('wear', 29)
('it’s', 27)
('trump', 23)
('i’m', 22)
('quarantine', 20)
('vaccine.', 19)
('vaccines', 16)
('biden', 15)
('it.', 13)
('can’t', 13)
('2', 13)
('second', 12)
('year', 12)
('americans', 12)
('health', 12)
('good', 12)
('fuck', 11)
"
12/02/2021,"('vaccine', 100)
('mask', 87)
('people', 39)
('i’m', 27)
('wear', 21)
('wearing', 20)
('it’s', 20)
('today', 18)
('can’t', 17)
('vaccine.', 17)
('day', 17)
('year', 16)
('health', 15)
('trump', 15)
('happy', 14)
('quarantine', 14)
('work', 14)
('good', 14)
('well', 12)
('dose', 12)
"
13/02/2021,"('mask', 95)
('vaccine', 71)
('people', 48)
('it’s', 34)
('i’m', 31)
('wear', 26)
('wearing', 26)
('relief', 22)
('year', 19)
('good', 15)
('shot', 15)
('vaccine.', 15)
('day', 13)
('dose', 13)
('can’t', 13)
('face', 12)
('it.', 12)
('today', 12)
('second', 11)
('trump', 11)
"
14/02/2021,"('vaccine', 87)
('mask', 85)
('people', 48)
('day', 38)
('wear', 29)
('i’m', 26)
('it’s', 24)
('valentine’s', 23)
('wearing', 20)
('happy', 19)
('good', 18)
('today', 17)
('love', 17)
('face', 16)
('year', 16)
('mask.', 14)
('vaccine.', 13)
('quarantine', 13)
('health', 12)
('weather', 12)
"
15/02/2021,"('vaccine', 86)
('mask', 71)
('people', 41)
('it’s', 32)
('wear', 24)
('i’m', 24)
('health', 22)
('quarantine', 21)
('day', 18)
('can’t', 16)
('2', 16)
('care', 15)
('today', 14)
('#covid19', 14)
('face', 13)
('deaths', 13)
('hope', 13)
('year', 13)
('good', 13)
('well', 12)
"
16/02/2021,"('vaccine', 79)
('mask', 69)
('people', 50)
('it’s', 36)
('i’m', 30)
('things', 17)
('mask.', 17)
('vaccine.', 16)
('quarantine', 16)
('good', 16)
('year', 14)
('can’t', 14)
('schools', 14)
('dose', 13)
('day', 13)
('face', 13)
('3', 12)
('2', 12)
('food', 12)
('trump', 11)
"
17/02/2021,"('vaccine', 93)
('mask', 62)
('people', 48)
('it’s', 24)
('health', 20)
('i’m', 18)
('quarantine', 18)
('relief', 18)
('wear', 17)
('work', 16)
('year', 16)
('wearing', 16)
('#covid19', 15)
('vaccine.', 15)
('good', 15)
('vaccines', 14)
('vaccination', 12)
('2', 12)
('feel', 12)
('day', 12)
"
18/02/2021,"('vaccine', 87)
('mask', 78)
('people', 46)
('quarantine', 22)
('texas', 21)
('wearing', 21)
('i’m', 18)
('it’s', 17)
('wear', 17)
('mask.', 16)
('work', 15)
('year', 15)
('vaccine.', 14)
('test', 14)
('today', 13)
('feel', 13)
('help', 12)
('health', 12)
('#covid19', 12)
('cases', 11)
"
19/02/2021,"('vaccine', 92)
('mask', 65)
('people', 33)
('i’m', 31)
('it’s', 30)
('wearing', 23)
('year', 18)
('wear', 18)
('vaccine.', 17)
('face', 13)
('vaccines', 13)
('cases', 13)
('mask.', 12)
('good', 12)
('relief', 11)
('i’ve', 11)
('can’t', 11)
('day', 10)
('2', 10)
('today', 10)
"
20/02/2021,"('mask', 92)
('vaccine', 78)
('people', 28)
('i’m', 19)
('vaccine.', 19)
('health', 18)
('wearing', 18)
('wear', 17)
('second', 17)
('it’s', 17)
('can’t', 16)
('quarantine', 15)
('good', 15)
('mask.', 15)
('@drunkenny1', 15)
('dose', 14)
('season', 13)
('pfizer', 13)
('i’ve', 13)
('face', 13)
"
21/02/2021,"('vaccine', 91)
('mask', 86)
('people', 48)
('wear', 39)
('i’m', 26)
('it’s', 25)
('year', 24)
('wearing', 23)
('quarantine', 22)
('trump', 19)
('deaths', 18)
('good', 16)
('americans', 16)
('500,000', 15)
('day', 13)
('died', 13)
('work', 13)
('mask.', 12)
('masks', 12)
('vaccine.', 11)
"
22/02/2021,"('vaccine', 73)
('people', 52)
('mask', 46)
('lost', 45)
('500,000', 39)
('president', 29)
('deaths', 26)
('lives', 24)
('americans', 22)
('it’s', 22)
('i’m', 21)
('biden', 21)
('died', 20)
('@potus', 18)
('vaccine.', 16)
('year', 16)
('good', 15)
('half', 14)
('wear', 13)
('pandemic', 13)
"
23/02/2021,"('vaccine', 97)
('mask', 52)
('people', 36)
('vaccine.', 29)
('it’s', 28)
('i’m', 27)
('wear', 20)
('work', 18)
('health', 17)
('help', 16)
('day', 16)
('love', 13)
('#covid19', 13)
('today', 13)
('second', 13)
('wearing', 12)
('year', 11)
('cases', 11)
('live', 11)
('testing', 11)
"
24/02/2021,"('vaccine', 116)
('mask', 78)
('people', 46)
('i’m', 32)
('wear', 27)
('it’s', 23)
('wearing', 22)
('vaccine.', 20)
('relief', 18)
('day', 17)
('year', 15)
('help', 15)
('second', 15)
('johnson', 15)
('today', 14)
('dose', 14)
('quarantine', 13)
('mask.', 11)
('vaccinated', 11)
('hope', 11)
"
25/02/2021,"('vaccine', 109)
('mask', 70)
('i’m', 38)
('people', 30)
('wearing', 26)
('it’s', 26)
('dose', 21)
('year', 20)
('good', 18)
('wear', 18)
('trump', 16)
('i’ve', 15)
('can’t', 15)
('work', 15)
('health', 15)
('vaccine.', 14)
('second', 13)
('quarantine', 13)
('shot', 13)
('help', 12)
"
26/02/2021,"('vaccine', 146)
('mask', 69)
('johnson', 39)
('people', 34)
('i’m', 26)
('it’s', 22)
('vaccine.', 19)
('wear', 19)
('health', 18)
('dose', 18)
('year', 17)
('good', 15)
('quarantine', 15)
('fda', 15)
('j&amp;j', 15)
('second', 15)
('#covid19', 15)
('biden', 14)
('can’t', 14)
('wearing', 13)
"
27/02/2021,"('vaccine', 146)
('johnson', 58)
('mask', 57)
('people', 37)
('vaccine.', 32)
('fda', 25)
('i’m', 23)
('wear', 22)
('#covid19', 21)
('dose', 21)
('third', 20)
('it’s', 19)
('johnson’s', 17)
('today', 16)
('emergency', 15)
('shot', 14)
('health', 14)
('good', 13)
('day', 13)
('wearing', 13)
"
28/02/2021,"('vaccine', 130)
('mask', 70)
('it’s', 38)
('people', 38)
('i’m', 30)
('year', 22)
('wear', 20)
('vaccine.', 19)
('wearing', 16)
('trump', 16)
('shot', 16)
('it.', 16)
('second', 15)
('shingles', 15)
('feel', 14)
('quarantine', 13)
('mask.', 12)
('2', 11)
('days', 11)
('years', 11)
"
01/03/2021,"('vaccine', 131)
('mask', 56)
('people', 51)
('it’s', 34)
('year', 28)
('i’m', 26)
('day', 18)
('wear', 17)
('vaccine.', 17)
('can’t', 17)
('work', 16)
('johnson', 16)
('vaccines', 15)
('shot', 14)
('wearing', 14)
('i’ve', 13)
('help', 13)
('health', 12)
('today', 12)
('good', 12)
"
02/03/2021,"('mask', 177)
('vaccine', 96)
('texas', 52)
('people', 48)
('wear', 46)
('wearing', 43)
('i’m', 40)
('mandate', 29)
('@gregabbott_tx', 28)
('it’s', 23)
('vaccine.', 17)
('open', 17)
('masks', 15)
('mask.', 14)
('vaccines', 13)
('stay', 13)
('lifting', 13)
('@govabbott', 12)
('die', 12)
('hope', 11)
"
03/03/2021,"('mask', 135)
('vaccine', 101)
('people', 51)
('wear', 41)
('i’m', 37)
('it’s', 31)
('wearing', 23)
('texas', 22)
('mandate', 21)
('vaccine.', 19)
('dose', 19)
('@gregabbott_tx', 17)
('work', 16)
('shot', 15)
('good', 15)
('masks', 14)
('can’t', 14)
('today', 14)
('week', 13)
('governor', 12)
"
04/03/2021,"('vaccine', 135)
('mask', 107)
('people', 42)
('wear', 33)
('it’s', 32)
('dose', 30)
('wearing', 25)
('relief', 23)
('i’m', 22)
('texas', 19)
('health', 17)
('bill', 17)
('vaccine.', 16)
('year', 16)
('second', 15)
('mandate', 15)
('things', 14)
('today', 13)
('good', 13)
('tonight', 12)
"
05/03/2021,"('vaccine', 118)
('mask', 78)
('people', 29)
('relief', 28)
('i’m', 26)
('it’s', 25)
('dose', 20)
('wearing', 19)
('bill', 17)
('vaccine.', 16)
('wear', 15)
('vaccines', 15)
('year', 14)
('good', 13)
('mask,', 13)
('open', 12)
('week', 12)
('#covid19', 11)
('today', 11)
('second', 11)
"
06/03/2021,"('mask', 107)
('vaccine', 68)
('people', 51)
('relief', 31)
('it’s', 29)
('wear', 27)
('bill', 23)
('wearing', 22)
('i’m', 22)
('good', 19)
('year', 19)
('republicans', 17)
('health', 15)
('mask.', 14)
('masks', 14)
('help', 13)
('senate', 13)
('vaccine,', 13)
('dose', 12)
('public', 12)
"
07/03/2021,"('mask', 97)
('vaccine', 91)
('wear', 42)
('i’m', 35)
('people', 35)
('it’s', 25)
('wearing', 19)
('quarantine', 17)
('feel', 16)
('vaccine.', 14)
('year', 14)
('shot', 13)
('that’s', 13)
('you’re', 12)
('work', 11)
('help', 11)
('today', 11)
('relief', 11)
('continue', 11)
('mask.', 11)
"
08/03/2021,"('vaccine', 120)
('mask', 102)
('people', 46)
('i’m', 34)
('it’s', 32)
('wearing', 30)
('wear', 25)
('vaccinated', 22)
('year', 21)
('vaccine.', 21)
('today', 17)
('medical', 15)
('good', 15)
('dose', 14)
('days', 13)
('shot', 13)
('2', 13)
('vaccines', 12)
('county', 12)
('day', 12)
"
09/03/2021,"('vaccine', 117)
('mask', 83)
('people', 48)
('i’m', 35)
('it’s', 28)
('year', 25)
('wearing', 23)
('wear', 23)
('mask.', 16)
('dose', 15)
('shot', 15)
('bill', 15)
('help', 14)
('vaccine.', 13)
('second', 13)
('can’t', 12)
('quarantine', 11)
('health', 11)
('today', 11)
('good', 11)
"
10/03/2021,"('vaccine', 111)
('mask', 63)
('i’m', 41)
('people', 35)
('it’s', 34)
('relief', 30)
('bill', 27)
('wear', 26)
('year', 20)
('dose', 19)
('voted', 18)
('vaccine.', 18)
('shot', 17)
('2', 15)
('doesn’t', 14)
('wearing', 13)
('good', 13)
('johnson', 12)
('president', 12)
('care', 12)
"
11/03/2021,"('vaccine', 168)
('people', 54)
('mask', 45)
('i’m', 38)
('year', 34)
('eligible', 27)
('it’s', 25)
('biden', 25)
('day', 23)
('vaccine.', 22)
('vaccines', 20)
('adults', 19)
('dose', 18)
('today', 18)
('direct', 17)
('work', 15)
('relief', 14)
('president', 14)
('americans', 14)
('it.', 13)
"
12/03/2021,"('vaccine', 127)
('mask', 74)
('people', 54)
('year', 36)
('it’s', 31)
('i’m', 31)
('vaccine.', 29)
('wear', 28)
('trump', 18)
('biden', 17)
('quarantine', 16)
('day', 16)
('it.', 15)
('today', 15)
('today.', 14)
('can’t', 14)
('@tedcruz', 13)
('good', 13)
('@blh4house', 12)
('president', 12)
"
13/03/2021,"('vaccine', 120)
('mask', 80)
('it’s', 53)
('people', 48)
('year', 43)
('i’m', 29)
('wear', 29)
('vaccine.', 26)
('wearing', 25)
('day', 21)
('good', 18)
('today', 18)
('can’t', 16)
('biden', 15)
('health', 14)
('2', 14)
('team', 13)
('mask.', 13)
('trump', 12)
('it.', 12)
"
14/03/2021,"('vaccine', 84)
('mask', 80)
('people', 39)
('i’m', 32)
('year', 24)
('wearing', 21)
('team', 20)
('it’s', 19)
('good', 16)
('wear', 15)
('quarantine', 14)
('vaccine.', 13)
('i’ve', 13)
('season', 13)
('teams', 12)
('mask.', 12)
('love', 12)
('great', 11)
('louisville', 11)
('work', 11)
"
15/03/2021,"('vaccine', 146)
('mask', 70)
('people', 41)
('it’s', 37)
('i’m', 29)
('vaccine.', 26)
('wearing', 23)
('wear', 23)
('year', 20)
('trump', 18)
('today', 17)
('waiting', 16)
('i’ve', 15)
('dose', 15)
('pandemic', 14)
('feel', 13)
('good', 12)
('#covid_19', 12)
('great', 12)
('wait', 11)
"
16/03/2021,"('vaccine', 151)
('mask', 47)
('people', 38)
('it’s', 28)
('i’m', 24)
('year', 21)
('good', 21)
('vaccine.', 19)
('day', 18)
('shot', 15)
('better', 14)
('work', 14)
('wear', 14)
('dose', 14)
('health', 13)
('trump', 13)
('feel', 13)
('march', 12)
('help', 12)
('can’t', 12)
"
17/03/2021,"('vaccine', 131)
('mask', 57)
('people', 39)
('i’m', 36)
('it’s', 34)
('year', 29)
('today', 27)
('day', 25)
('wear', 21)
('vaccine.', 21)
('asian', 20)
('dose', 19)
('shot', 19)
('trump', 16)
('can’t', 14)
('happy', 13)
('pfizer', 13)
('quarantine', 13)
('days', 12)
('good', 11)
"
18/03/2021,"('vaccine', 132)
('mask', 65)
('people', 38)
('i’m', 33)
('wear', 30)
('it’s', 29)
('wearing', 22)
('vaccine.', 21)
('shot', 20)
('today', 20)
('good', 17)
('rand', 15)
('mask.', 15)
('feel', 15)
('it.', 15)
('i’ve', 14)
('year', 14)
('health', 14)
('paul', 13)
('week', 12)
"
19/03/2021,"('vaccine', 116)
('mask', 70)
('people', 51)
('it’s', 26)
('i’m', 25)
('year', 19)
('wear', 18)
('wearing', 18)
('mar-a-lago', 18)
('closed', 18)
('partially', 17)
('trump', 17)
('shot', 16)
('dose', 16)
('quarantine', 14)
('didn’t', 13)
('mask.', 13)
('vaccine.', 12)
('outbreak', 11)
('face', 10)
"
20/03/2021,"('vaccine', 69)
('mask', 61)
('people', 57)
('vcu', 37)
('i’m', 34)
('it’s', 30)
('oregon', 29)
('year', 24)
('team', 21)
('wear', 20)
('ncaa', 19)
('tournament', 18)
('it.', 17)
('#marchmadness', 15)
('advances', 14)
('game', 13)
('can’t', 12)
('protocols', 12)
('wearing', 12)
('day', 11)
"
21/03/2021,"('vaccine', 100)
('mask', 81)
('https://t.co/jplqirr8jn', 58)
('#covid19', 54)
('people', 50)
('#vaccine', 47)
('yet?', 45)
('waiting', 45)
('#faucidossier', 44)
('#specialreport', 44)
('helping', 44)
('expose', 44)
('#crimesagainsthumanity', 44)
('#helpusprotecthumanity', 44)
('#covid19faucidossier', 44)
('#pleaseshare', 44)
('#includethosehashtags', 44)
('#trendforhumanity', 44)
('urgent—-&gt;', 43)
('wear', 30)
"
22/03/2021,"('vaccine', 117)
('mask', 87)
('people', 48)
('it’s', 29)
('i’m', 26)
('wear', 20)
('vaccine.', 19)
('shot', 19)
('year', 18)
('good', 17)
('it.', 16)
('wearing', 16)
('free', 12)
('vaccinated', 12)
('quarantine', 11)
('send', 11)
('care', 10)
('health', 10)
('love', 10)
('3', 10)
"
23/03/2021,"('vaccine', 141)
('mask', 78)
('people', 44)
('i’m', 43)
('it’s', 28)
('dose', 28)
('year', 25)
('vaccine.', 21)
('good', 19)
('shot', 18)
('today', 17)
('wearing', 16)
('wear', 15)
('years', 14)
('second', 14)
('days', 13)
('news', 12)
('can’t', 12)
('day', 12)
('health', 12)
"
24/03/2021,"('vaccine', 133)
('mask', 78)
('people', 44)
('i’m', 40)
('it’s', 37)
('wear', 29)
('dose', 24)
('day', 22)
('vaccine.', 20)
('can’t', 19)
('shot', 19)
('health', 19)
('second', 17)
('wearing', 17)
('feel', 16)
('year', 15)
('mask.', 14)
('quarantine', 14)
('great', 13)
('pfizer', 13)
"
25/03/2021,"('vaccine', 142)
('mask', 81)
('people', 37)
('wear', 30)
('i’m', 26)
('shot', 18)
('it’s', 18)
('vaccine.', 16)
('trump', 16)
('day', 15)
('year', 15)
('health', 15)
('can’t', 13)
('today', 13)
('i’ve', 13)
('help', 13)
('wearing', 13)
('masks', 12)
('vaccines', 12)
('family', 12)
"
26/03/2021,"('vaccine', 106)
('mask', 88)
('people', 35)
('wear', 25)
('i’m', 23)
('second', 22)
('wearing', 21)
('it.', 19)
('quarantine', 18)
('year', 17)
('it’s', 17)
('care', 16)
('@annabkrr', 15)
('#covid19', 15)
('dose', 14)
('good', 14)
('shot', 14)
('2', 14)
('vaccination', 12)
('person', 11)
"
27/03/2021,"('vaccine', 123)
('mask', 78)
('people', 44)
('i’m', 32)
('wear', 28)
('wearing', 26)
('it’s', 25)
('second', 23)
('day', 21)
('good', 20)
('dose', 19)
('shot', 18)
('year', 14)
('mask.', 14)
('today', 14)
('health', 13)
('trump', 13)
('quarantine', 13)
('mask,', 12)
('it.', 12)
"
28/03/2021,"('vaccine', 108)
('mask', 84)
('people', 52)
('i’m', 30)
('it’s', 27)
('wear', 25)
('year', 23)
('feel', 18)
('shot', 18)
('wearing', 18)
('quarantine', 17)
('vaccine.', 16)
('that’s', 14)
('didn’t', 14)
('health', 14)
('trump', 13)
('second', 13)
('can’t', 12)
('dose', 12)
('today', 12)
"
29/03/2021,"('vaccine', 169)
('mask', 77)
('people', 38)
('wear', 35)
('i’m', 28)
('it’s', 25)
('vaccine.', 21)
('dose', 15)
('wearing', 15)
('vaccines', 15)
('#covid19', 14)
('today', 14)
('help', 14)
('public', 13)
('year', 12)
('mask.', 12)
('trump', 12)
('good', 11)
('eligible', 11)
('it.', 11)
"
30/03/2021,"('vaccine', 148)
('mask', 76)
('people', 49)
('i’m', 35)
('wear', 26)
('it’s', 24)
('shot', 23)
('year', 21)
('health', 20)
('wearing', 20)
('vaccine.', 20)
('vaccinated', 14)
('good', 12)
('2nd', 12)
('vaccines', 12)
('3', 12)
('second', 11)
('lost', 11)
('@thomaskaine5', 10)
('guy', 10)
"
31/03/2021,"('vaccine', 162)
('mask', 72)
('people', 41)
('it’s', 36)
('i’m', 28)
('wearing', 23)
('2nd', 18)
('wear', 16)
('vaccine.', 16)
('doses', 16)
('year', 16)
('2', 16)
('dose', 16)
('work', 15)
('day', 15)
('shot', 15)
('johnson', 14)
('good', 14)
('april', 14)
('vaccination', 13)
"
01/04/2021,"('vaccine', 155)
('mask', 86)
('people', 48)
('i’m', 31)
('wear', 30)
('shot', 26)
('day', 21)
('vaccinated', 20)
('today', 19)
('good', 17)
('wearing', 16)
('it’s', 16)
('vaccine.', 15)
('cases', 14)
('second', 14)
('health', 13)
('dose', 13)
('april', 12)
('year', 12)
('2', 12)
"
02/04/2021,"('vaccine', 165)
('mask', 63)
('people', 50)
('i’m', 32)
('wear', 30)
('vaccine.', 26)
('it’s', 22)
('vaccinated', 21)
('good', 21)
('shot', 20)
('dose', 17)
('wearing', 17)
('today', 16)
('it.', 16)
('2nd', 15)
('day', 15)
('year', 15)
('second', 14)
('mask.', 13)
('vaccination', 13)
"
03/04/2021,"('vaccine', 125)
('mask', 90)
('people', 46)
('i’m', 32)
('wear', 25)
('it’s', 23)
('wearing', 19)
('vaccine.', 17)
('day', 16)
('shot', 16)
('today', 15)
('dose', 15)
('it.', 14)
('health', 14)
('feel', 13)
('work', 13)
('cases', 13)
('year', 13)
('team', 12)
('2nd', 12)
"
04/04/2021,"('vaccine', 125)
('mask', 69)
('people', 44)
('i’m', 31)
('it’s', 31)
('year', 21)
('vaccine.', 19)
('wearing', 19)
('quarantine', 18)
('wear', 17)
('it.', 16)
('easter', 16)
('didn’t', 16)
('shot', 15)
('vaccines', 14)
('family', 14)
('good', 14)
('feel', 13)
('work', 13)
('second', 13)
"
05/04/2021,"('vaccine', 143)
('mask', 81)
('people', 38)
('wear', 33)
('i’m', 33)
('it’s', 28)
('wearing', 23)
('shot', 22)
('2', 19)
('second', 19)
('feel', 19)
('appointment', 17)
('vaccinated', 16)
('dose', 16)
('game', 14)
('better', 14)
('stay', 14)
('vaccines', 13)
('life', 12)
('schools', 12)
"
06/04/2021,"('vaccine', 177)
('mask', 50)
('people', 38)
('i’m', 36)
('wear', 24)
('it’s', 22)
('vaccine.', 22)
('shot', 20)
('year', 18)
('health', 17)
('dose', 16)
('second', 16)
('today', 14)
('better', 14)
('good', 14)
('it.', 14)
('didn’t', 12)
('vaccination', 12)
('#covid19', 11)
('post', 11)
"
07/04/2021,"('vaccine', 179)
('people', 53)
('mask', 47)
('it’s', 27)
('shot', 25)
('i’m', 25)
('good', 23)
('vaccine.', 20)
('year', 16)
('today', 15)
('wear', 15)
('johnson', 15)
('dose', 15)
('it.', 14)
('vaccinated', 13)
('day', 13)
('days', 12)
('mask.', 12)
('deaths', 12)
('effects', 12)
"
08/04/2021,"('vaccine', 146)
('mask', 55)
('people', 51)
('i’m', 33)
('it’s', 31)
('shot', 29)
('vaccine.', 27)
('today', 21)
('year', 19)
('wear', 18)
('good', 17)
('second', 17)
('dose', 17)
('day', 16)
('2', 14)
('2nd', 14)
('masks', 13)
('you’re', 13)
('vaccinated', 13)
('feel', 13)
"
09/04/2021,"('vaccine', 141)
('mask', 90)
('people', 39)
('it’s', 33)
('wearing', 29)
('i’m', 28)
('vaccine.', 21)
('today', 20)
('feel', 19)
('shot', 18)
('second', 17)
('wear', 16)
('#covid19', 16)
('cases', 16)
('year', 13)
('great', 13)
('i’ve', 13)
('vaccines', 12)
('health', 12)
('dose', 12)
"
10/04/2021,"('vaccine', 130)
('mask', 63)
('people', 60)
('i’m', 36)
('it’s', 27)
('wear', 25)
('2', 21)
('year', 20)
('wearing', 19)
('johnson', 16)
('vaccine.', 16)
('kills', 15)
('hours', 13)
('#covid19', 13)
('day', 13)
('feel', 12)
('today', 12)
('shot', 12)
('great', 11)
('health', 11)
"
11/04/2021,"('vaccine', 127)
('mask', 85)
('people', 49)
('i’m', 34)
('it’s', 29)
('wear', 26)
('shot', 24)
('wearing', 23)
('i’ve', 17)
('second', 17)
('vaccinated', 17)
('year', 16)
('feel', 15)
('work', 15)
('quarantine', 15)
('didn’t', 14)
('can’t', 13)
('health', 13)
('mask.', 12)
('it.', 12)
"
12/04/2021,"('vaccine', 148)
('mask', 67)
('people', 58)
('i’m', 35)
('wear', 27)
('it’s', 20)
('shot', 20)
('second', 19)
('vaccine.', 18)
('today', 17)
('health', 15)
('wearing', 15)
('good', 14)
('quarantine', 14)
('vaccinated', 13)
('bc', 13)
('2', 13)
('april', 13)
('it.', 12)
('vaccination', 12)
"
