date,content
23/02/2021,"('singapore', 106)
('sg', 30)
('vaccine', 24)
('#singapore', 23)
('4', 19)
('countries', 18)
('singapore,', 16)
('cases', 15)
('quarantine', 14)
('dormitory', 13)
('business', 13)
('including', 12)
('vaccination', 12)
('singapore’s', 11)
('people', 11)
('travel', 11)
('bubble', 11)
('infections', 10)
('meetings', 10)
('data', 9)
"
24/02/2021,"('singapore', 124)
('vaccine', 63)
('singapore,', 27)
('feb.', 26)
('sg', 26)
('cases', 24)
('#singapore', 18)
('countries', 17)
('community', 16)
('deaths', 16)
('mask', 15)
('7', 15)
('dec.', 15)
('discussing', 14)
('sinovac', 14)
('business', 13)
('quarantine', 12)
('global', 11)
('shipment', 11)
('travel', 11)
"
25/02/2021,"('singapore', 122)
('vaccine', 58)
('vaccines', 34)
('singapore,', 31)
('cases', 30)
('approval', 27)
('chinese', 27)
('sinovac', 26)
('#singapore', 26)
('sg', 22)
('ahead', 22)
('arrive', 22)
('10', 22)
(""singapore's"", 21)
('community', 19)
('2', 18)
('batch', 16)
('#covid19', 15)
('shipment', 15)
('health', 15)
"
26/02/2021,"('singapore', 222)
('breaking', 150)
('quarantine', 136)
('jailed', 134)
('briton', 123)
('strict', 59)
('rules', 55)
('hotel', 50)
('weeks', 47)
('singapore:', 46)
('test', 41)
('sentenced', 32)
('cases', 30)
('order', 29)
('#singapore', 27)
('sg', 27)
('room', 26)
('vaccine', 26)
('jail', 26)
('fiancée', 25)
"
27/02/2021,"('singapore', 86)
('cases', 27)
('quarantine', 27)
('singapore,', 24)
('test', 23)
('12', 21)
('verification', 19)
('breaking', 18)
('jailed', 17)
('briton', 16)
('#singapore', 13)
('vaccine', 12)
('hotel', 11)
('imported', 10)
('standard', 10)
('develops', 9)
('people', 9)
('leaving', 8)
('room', 8)
('fiancée', 8)
"
28/02/2021,"('singapore', 89)
('vaccine', 18)
('quarantine', 16)
('test', 15)
('cases', 15)
('mask', 13)
('11', 13)
('sg', 11)
('hotel', 10)
('verification', 10)
('singapore,', 10)
('countries', 9)
('blockchain', 9)
('south', 8)
('vietnam', 8)
('hong', 7)
('indonesia,', 7)
('malaysia,', 7)
('thailand,', 7)
('sinovac.', 7)
"
01/03/2021,"('singapore', 88)
('vaccine', 43)
('sg', 32)
('singapore,', 22)
('cases', 16)
('vaccines', 16)
('blockchain', 15)
('singapore’s', 14)
('vaccination', 13)
('travel', 13)
('uk', 13)
('passport', 12)
('#singapore', 12)
('appointments', 12)
('12', 12)
('asia', 12)
('reveals', 11)
('open-source', 11)
('covid-test', 11)
('quarantine', 11)
"
02/03/2021,"('singapore', 74)
('singapore,', 24)
('sg', 20)
('vaccine', 19)
('#singapore', 18)
('cases', 18)
('mask', 18)
('imported', 13)
('8', 12)
('countries', 10)
('people', 10)
('test', 9)
('year', 9)
('quarantine', 9)
('deaths', 9)
('#covid19', 8)
('hope', 7)
('nz', 7)
('(quarantine)', 7)
('vaccine,', 6)
"
03/03/2021,"('singapore', 83)
('vaccine', 28)
('singapore,', 25)
('cases', 24)
('mask', 24)
('sg', 19)
('community', 18)
('#singapore', 16)
('2', 15)
('23', 15)
('vaccines', 11)
('market', 11)
('minister', 10)
('countries', 10)
('vaccination', 9)
('cut', 9)
('quarantine', 8)
('government', 7)
('infections', 7)
('people', 7)
"
04/03/2021,"('singapore', 82)
('vaccine', 25)
('singapore,', 22)
('vaccines', 19)
('cases', 16)
('mask', 16)
('community', 14)
('sg', 14)
('australia,', 13)
('countries', 11)
('#singapore', 11)
('canada,', 10)
('quarantine', 9)
('2', 9)
('#covid19', 9)
('variants', 9)
('switzerland', 9)
('case', 8)
('singapore.', 8)
('14', 7)
"
05/03/2021,"('singapore', 92)
('sg', 32)
('cases', 28)
('bubble', 26)
('vaccine', 25)
('facility', 23)
('mask', 22)
('quarantine', 21)
('people', 20)
('business', 18)
('singapore,', 17)
('travel', 16)
('#singapore', 16)
(""world's"", 15)
('imported', 15)
('built', 12)
('bypass', 12)
('expo', 11)
('center.', 10)
('sneak', 10)
"
06/03/2021,"('singapore', 71)
('bubble', 42)
('facility', 39)
('bypass', 35)
('travelers', 32)
('quarantine', 22)
('cases', 19)
('quarantine""', 17)
('business', 16)
('sg', 16)
('""singapore\'s', 15)
('@insiderasia', 14)
('mask', 14)
('13', 13)
('community', 13)
(""world's"", 12)
('vaccine', 11)
('#singapore', 11)
('singapore.', 10)
('people', 9)
"
07/03/2021,"('singapore', 41)
('cases', 21)
('vaccine', 18)
('bubble', 18)
('facility', 17)
('sg', 17)
('mask', 16)
('people', 15)
('bypass', 12)
('#singapore', 12)
('travelers', 11)
('travel', 11)
('business', 10)
('countries', 9)
('singapore,', 9)
('wear', 7)
('quarantine""', 7)
('quarantine', 7)
('13', 7)
('built', 6)
"
08/03/2021,"('singapore', 103)
('airlines', 30)
('digital', 29)
('vaccination', 29)
('travel', 28)
('pilot', 22)
('cases', 21)
('pass', 20)
('singapore,', 19)
('13', 18)
('#singapore', 16)
('imported', 14)
('offer', 14)
('drivers', 14)
('migrant', 12)
('workers', 12)
('vaccine', 11)
('people', 11)
('health', 11)
('sg', 10)
"
09/03/2021,"('singapore', 88)
('travel', 31)
('#singapore', 31)
('vaccine', 20)
('business', 19)
('airlines', 19)
('sg', 18)
('cases', 18)
('singapore,', 18)
('6', 16)
('imported', 15)
('hotel', 14)
('test', 13)
('digital', 13)
('cargo', 12)
('drivers', 12)
(""singapore's"", 12)
('vaccination', 11)
('#covid19', 11)
('launched', 10)
"
10/03/2021,"('singapore', 67)
('sg', 35)
('vaccine', 30)
('days', 19)
('10', 16)
('mask', 14)
('singapore,', 13)
('quarantine', 13)
('#singapore', 12)
('hotel', 12)
('cases', 12)
('ericas', 11)
('travel', 11)
('fire', 10)
('day\nelite', 10)
('business', 10)
('imported', 10)
('vaccination', 9)
('erica\n3', 8)
('open\n#ericathestandard', 8)
"
11/03/2021,"('singapore', 88)
('⁃', 44)
('vaccine', 43)
('sg', 29)
('travel', 24)
('community', 18)
('8', 17)
('#singapore', 15)
('south', 15)
('hong', 14)
('kong', 14)
('mask', 14)
('zealand,', 14)
('australia,', 14)
('case', 14)
('quarantine', 13)
('singapore,', 13)
('korea,', 13)
('france', 12)
('israel,', 12)
"
12/03/2021,"('singapore', 57)
('vaccine', 27)
('10', 20)
('singapore,', 18)
('sg', 18)
('community', 16)
('delhi', 15)
('#singapore', 13)
('infections', 12)
('cases', 12)
('people', 10)
('case', 10)
('health', 9)
('high', 9)
('#covid19', 9)
('!', 8)
('pandemic', 8)
('help', 8)
('test', 8)
('education', 8)
"
13/03/2021,"('singapore', 100)
('quarantine', 51)
('travel', 30)
('bubble', 24)
('hub', 22)
('8', 18)
('vaccine', 17)
('australia', 17)
('plan', 17)
('july', 16)
('mask', 13)
('#singapore', 13)
('cases', 12)
('singapore,', 11)
('people', 10)
('cases,', 8)
('imported', 8)
('wear', 7)
('death', 7)
('hotel', 7)
"
14/03/2021,"('singapore', 200)
('travel', 90)
('quarantine', 89)
('australia', 66)
('bubble', 63)
('vaccine', 46)
('hub', 29)
('cases', 29)
('#singapore', 29)
('countries', 28)
('lee', 24)
('plan', 23)
('july', 23)
('people', 23)
('imported', 22)
('singapore,', 21)
('sg', 20)
('working', 18)
('\xa0\xa0', 18)
('create', 17)
"
15/03/2021,"('singapore', 135)
('travel', 73)
('bubble', 44)
('quarantine', 44)
('australia', 43)
('singapore,', 29)
('vaccine', 28)
('sg', 25)
('#singapore', 25)
('cases', 24)
('countries', 21)
('year', 17)
('12', 17)
('vaccination', 15)
('hub', 15)
('mask', 15)
('international', 14)
('air', 14)
('minister', 12)
('imported', 12)
"
16/03/2021,"('singapore', 106)
('quarantine', 50)
('vaccine', 42)
('sg', 37)
('travel', 29)
('cases', 28)
('singapore,', 27)
('vaccination', 23)
('#singapore', 21)
('11', 21)
('centre', 20)
('australia', 20)
('bubble', 18)
('imported', 18)
('positive', 15)
('recovery', 13)
('vaccine.', 12)
(""singapore's"", 12)
('people', 11)
('tests', 11)
"
17/03/2021,"('singapore', 95)
('vaccine', 33)
('quarantine', 33)
('singapore,', 25)
('sg', 25)
('#singapore', 23)
('cases', 22)
('australia', 22)
('vaccination', 19)
('travel', 18)
('imported', 15)
('countries', 12)
('mask', 12)
('minister', 11)
('international', 10)
('centre', 10)
('students', 9)
('#covid19', 9)
('singapore.', 9)
('prime', 8)
"
18/03/2021,"('singapore', 101)
('singapore,', 39)
('vaccine', 26)
('vaccination', 24)
('appointments', 22)
('tests', 19)
('cases', 19)
('travel', 18)
('15', 18)
('malaysia', 17)
('cargo', 16)
('drivers', 16)
('people', 16)
('quarantine', 15)
('exempted', 15)
('mask', 15)
('sg', 15)
('#singapore', 15)
('receive', 14)
('certificate', 14)
"
19/03/2021,"('singapore', 77)
('cases', 24)
('vaccine', 24)
('singapore,', 22)
('15', 21)
('travel', 18)
('sg', 17)
('@manishs_sg', 17)
('mask', 15)
('imported', 13)
('quarantine', 12)
('#singapore', 10)
('spread', 10)
('health', 9)
('vaccination', 9)
('taiwan', 9)
('@malika63100562', 8)
('@amitasi39320750', 8)
('night', 7)
('hong', 7)
"
20/03/2021,"('singapore', 69)
('17', 19)
('cases', 19)
('singapore,', 18)
('vaccine', 16)
('imported', 16)
('quarantine', 15)
('sg', 13)
('#singapore', 12)
('mask', 11)
('yahoo', 9)
('news', 9)
('contacts', 7)
('#covid19', 6)
('cases,', 6)
('people', 6)
('travel', 6)
('singapore.', 6)
('2', 5)
('vaccination', 5)
"
21/03/2021,"('singapore', 84)
('cases', 29)
('12', 25)
('imported', 23)
('singapore,', 21)
('vaccination', 18)
('positive', 17)
('malaysian', 17)
('singapore:', 17)
('cargo', 16)
('drivers', 16)
('offered', 16)
('vaccine', 16)
('response', 15)
('mti', 15)
('straits', 15)
('cases,', 15)
('news', 14)
('covid-19:', 13)
('yahoo', 13)
"
22/03/2021,"('singapore', 75)
('vaccine', 44)
('singapore,', 31)
('cases', 26)
('12', 18)
('people', 17)
('#singapore', 16)
('deaths', 16)
('countries', 15)
('mask', 14)
('imported', 13)
('sg', 10)
('positive', 10)
('sinovac', 9)
('response', 9)
('astrazeneca', 9)
('#covid19', 9)
('vaccines', 9)
('taiwan,', 8)
('data', 8)
"
23/03/2021,"('singapore', 136)
('vaccine', 93)
('work', 62)
('singapore,', 52)
('travel', 49)
('malaysia', 42)
('cross-border', 42)
('recognising', 37)
('cases', 24)
('certificates,', 23)
('certificates', 22)
('recognition', 21)
('#singapore', 20)
('13', 17)
('quarantine', 17)
('office', 16)
('life', 15)
('post-covid', 15)
('sg', 15)
('malaysia,', 15)
"
24/03/2021,"('singapore', 182)
('vaccine', 58)
('singapore,', 35)
('vaccination', 33)
('#singapore', 30)
('sinovac', 26)
('cases', 26)
('(', 25)
('people', 24)
('sg', 23)
(')', 22)
('open', 21)
('cna', 21)
('residents', 20)
('aged', 20)
('45', 20)
('eases', 20)
('certificates', 19)
('rules', 19)
('measures', 16)
"
25/03/2021,"('singapore', 111)
('singapore,', 30)
('vaccine', 27)
('sg', 26)
('cases', 24)
('vaccination', 21)
('17', 19)
('imported', 15)
('#singapore', 14)
('travel', 13)
('|', 13)
('news', 10)
('#covid19', 10)
('people', 9)
('public', 9)
('office:', 8)
('working', 8)
('open', 8)
('vaccines,', 8)
('malaysia', 8)
"
26/03/2021,"('singapore', 96)
('sg', 27)
('case', 17)
('cases', 15)
('2', 15)
('12', 14)
('quarantine', 14)
('singapore,', 13)
('community', 13)
('vaccine', 13)
('weeks', 12)
('#singapore', 11)
('people', 11)
('travel', 10)
('major', 9)
('mask', 9)
('including', 8)
('singapore.', 8)
('vaccination', 8)
('news', 8)
"
27/03/2021,"('singapore', 81)
('vaccine', 23)
('singapore,', 20)
('quarantine', 17)
('cases', 13)
('23', 12)
('people', 11)
('community', 11)
('case', 10)
('beat', 10)
('infections', 10)
('mask', 9)
('#singapore', 9)
('vaccinated', 8)
('it’s', 8)
('sheng', 8)
('lim', 8)
('hock', 8)
('leng', 8)
('singapore’s', 8)
"
28/03/2021,"('singapore', 41)
('sg', 19)
('cases', 16)
('12', 15)
('singapore,', 13)
('vaccine', 12)
('imported', 10)
('#singapore', 9)
('quarantine', 8)
('travel', 8)
('mask', 7)
('people', 7)
('2', 6)
('@youtube', 6)
('#covid19', 5)
('countries', 4)
('vaccine,', 4)
('live', 4)
('|', 4)
('hood', 4)
"
29/03/2021,"('singapore', 61)
('singapore,', 31)
('cases', 24)
('21', 21)
('vaccine', 20)
('travel', 19)
('sg', 17)
('quarantine', 16)
('imported', 15)
('#singapore', 14)
('mask', 14)
('#covid19', 13)
('days', 12)
('vaccination', 12)
('people', 11)
('singapore.', 11)
('news', 11)
('test', 10)
('countries', 10)
('hong', 10)
"
30/03/2021,"('singapore', 71)
('sg', 34)
('singapore,', 34)
('vaccine', 30)
('people', 22)
('cases', 18)
('mask', 17)
('26', 17)
('#singapore', 17)
('countries', 12)
('quarantine', 12)
('imported', 12)
('@sg___96', 11)
('@finneas', 11)
('#covid19', 11)
('@mongjaykay', 10)
('14', 9)
('hong', 8)
('@shelleypho', 8)
('2', 7)
"
31/03/2021,"('singapore', 102)
('vaccine', 33)
('countries', 32)
('sg', 28)
('singapore,', 24)
('34', 21)
('community', 16)
('cases', 16)
('help', 14)
('low-income', 13)
('test', 12)
('vulnerable', 11)
('covid-19:', 11)
('initiatives', 11)
('case', 10)
('infections', 10)
('#singapore', 10)
('including', 10)
('aims', 10)
('quarantine', 10)
"
01/04/2021,"('singapore', 57)
('singapore,', 35)
('cases', 30)
('sg', 26)
('26', 21)
('quarantine', 19)
('#singapore', 18)
('vaccine', 16)
('countries', 16)
('imported', 15)
('australia,', 15)
('mask', 13)
('korea,', 12)
('china,', 12)
('thailand,', 12)
('hotel', 11)
('canada,', 11)
('south', 11)
('hk,', 11)
('philippines,', 11)
"
02/04/2021,"('singapore', 86)
('hong', 36)
('kong', 33)
('cases', 30)
('airlines', 29)
('singapore,', 28)
('43', 23)
('flights', 22)
('sg', 19)
('vaccine', 18)
('people', 17)
('imported', 17)
('quarantine', 16)
('government', 16)
('passenger', 15)
('3', 13)
('case', 13)
('travel', 12)
('bars', 11)
('ban', 10)
"
03/04/2021,"('singapore', 122)
('hong', 58)
('kong', 58)
('airlines', 56)
('flights', 45)
('incoming', 42)
('bars', 41)
('case', 40)
('community', 23)
('vaccine', 20)
('sg', 19)
('18', 17)
('passenger', 14)
('cases', 12)
('#singapore', 11)
('people', 11)
('singapore,', 10)
('travel', 10)
('breach', 10)
('tested', 8)
"
04/04/2021,"('singapore', 68)
('cases', 27)
('singapore,', 25)
('vaccine', 24)
('10', 21)
('mask', 17)
('crime', 17)
('task', 17)
('interpol-led', 16)
('force', 16)
('imported', 14)
('scams', 14)
('joining', 13)
('quarantine', 12)
('people', 11)
('sg', 11)
('countries', 10)
('global', 9)
('vaccination', 9)
('news', 8)
"
05/04/2021,"('singapore', 221)
('travel', 117)
('pass', 97)
('digital', 95)
('accept', 94)
('month', 58)
('vaccination', 43)
('vaccine', 38)
('45', 34)
('june', 28)
('#singapore', 28)
('singapore,', 25)
('mobile', 24)
('certificates', 24)
('tests', 24)
('visitors', 23)
('countries', 23)
('residents', 22)
('aged', 22)
('cases', 21)
"
06/04/2021,"('singapore', 183)
('travel', 97)
('accept', 73)
('digital', 73)
('pass', 57)
('vaccine', 44)
('singapore,', 32)
('cases', 29)
('month', 25)
('sg', 25)
('countries', 19)
('certificate', 18)
('24', 18)
('vaccination', 18)
('#singapore', 16)
('imported', 15)
('#covid19', 14)
('certificates', 13)
('test', 13)
('dose', 13)
"
07/04/2021,"('singapore', 155)
('sg', 37)
('quarantine', 35)
('travel', 35)
('vaccine', 34)
('singapore,', 27)
('cases', 26)
('health', 23)
('people', 22)
('pass', 21)
('countries', 21)
('sara', 20)
('mask', 18)
('digital', 18)
('#singapore', 17)
('accept', 17)
('including', 17)
('community', 16)
('35', 16)
('davao', 16)
"
08/04/2021,"('singapore', 109)
('vaccine', 36)
('singapore,', 28)
('cases', 24)
('sg', 21)
('people', 19)
('#singapore', 18)
('countries', 17)
('quarantine', 16)
('21', 14)
('travel', 14)
('singapore.', 13)
('imported', 12)
('health', 12)
('country', 11)
('case', 11)
('it’s', 10)
('test', 10)
('vaccination', 10)
(""singapore's"", 10)
"
09/04/2021,"('singapore', 80)
('singapore,', 34)
('quarantine', 26)
('cases', 25)
('sg', 25)
('vaccine', 23)
('travel', 20)
('people', 20)
('including', 15)
('26', 14)
('#singapore', 12)
('imported', 11)
('#covid19', 11)
('hong', 10)
('vaccination', 10)
('—', 10)
('singapore.', 9)
('i’m', 9)
('april', 9)
('countries', 9)
"
10/04/2021,"('singapore', 57)
('cases', 18)
('vaccine', 17)
('quarantine', 15)
('32', 14)
('community', 14)
('sg', 13)
('deaths', 12)
('case', 12)
('travel', 11)
('singapore,', 9)
('#singapore', 8)
('including', 8)
('mask', 7)
('days', 7)
('infections', 7)
('yahoo', 6)
('year', 6)
('hope', 5)
('news', 5)
"
11/04/2021,"('singapore', 74)
('vaccine', 27)
('cases', 18)
('20', 16)
('mask', 16)
('singapore,', 15)
('#singapore', 14)
('sg', 14)
('case', 12)
('dormitory', 11)
('including', 11)
('#covid19', 11)
('yahoo', 10)
('news', 10)
('pandemic', 10)
('countries', 10)
('infections', 9)
('travel', 9)
('resident', 7)
('feb', 7)
"
12/04/2021,"('singapore', 134)
('vaccine', 99)
('cases', 52)
('production', 48)
('vaccinated', 43)
('sanofi', 37)
('site', 37)
('singapore,', 37)
('invest', 31)
('sg', 27)
('#singapore', 27)
('20', 24)
('25', 20)
('people', 20)
('indian', 19)
('worker', 18)
('singapore.', 17)
('national', 17)
('quarantine', 16)
('countries', 16)
"
13/04/2021,"('singapore', 139)
('vaccine', 56)
('cases', 38)
('risk', 36)
('people', 33)
('blood', 31)
('sg', 30)
('singapore,', 25)
('study', 24)
('vaccination', 21)
('recovered', 21)
('travel', 20)
('hong', 20)
('kong', 20)
('quarantine', 20)
('#singapore', 20)
('14', 20)
('bubble', 19)
('developing', 19)
('imported', 19)
"
14/04/2021,"('singapore', 127)
('vaccine', 55)
('cases', 28)
('singapore,', 24)
('data', 23)
('27', 23)
('charged', 20)
('people', 19)
('blood', 18)
('community', 17)
('mask', 15)
('risk', 15)
('leaking', 15)
('case', 15)
('economy', 15)
(""singapore's"", 14)
('#singapore', 14)
(':', 14)
('0.2%', 14)
('sg', 13)
"
15/04/2021,"('singapore', 100)
('vaccine', 41)
('cases', 31)
('singapore,', 28)
('vaccination', 23)
('correction', 20)
('goh', 20)
('meng', 20)
('people', 20)
('16', 19)
('issued', 19)
('travel', 19)
('pofma', 18)
('vaccines', 18)
('hong', 18)
('seng,', 16)
('uncensored', 16)
('sg', 16)
('#singapore', 16)
('imported', 15)
"
16/04/2021,"('singapore', 90)
('cases', 49)
('vaccine', 31)
('community', 28)
('singapore,', 27)
('2', 26)
('34', 22)
('quarantine', 21)
('travel', 21)
('hong', 16)
('#singapore', 15)
('including', 15)
('countries', 14)
('sg', 13)
('infections', 13)
('singapore.', 12)
('people', 12)
('negative', 11)
('pfizer', 10)
('test', 10)
"
17/04/2021,"('singapore', 74)
('cases', 26)
('community', 21)
('sg', 21)
('people', 19)
('quarantine', 18)
('vaccine', 17)
('singapore.', 17)
('39', 17)
('4', 16)
('singapore,', 15)
('infections', 14)
('mask', 13)
('travel', 10)
('countries', 9)
('including', 9)
('sir,', 8)
('india', 6)
('5', 6)
('current', 6)
"
18/04/2021,"('singapore', 78)
('sg', 31)
('vaccine', 24)
('cases', 18)
('mask', 17)
('community', 16)
('singapore,', 15)
('23', 14)
('pandemic', 13)
('case', 12)
('chinese', 11)
('quarantine', 10)
('#singapore', 10)
('people', 9)
('ultra-rich', 9)
('asians', 9)
('citizens', 9)
('eye', 9)
('luxury', 9)
('homes', 9)
"
19/04/2021,"('singapore', 109)
('vaccine', 43)
('case', 22)
('sg', 21)
('people', 21)
('community', 20)
('singapore,', 20)
('cases', 18)
('20', 17)
('quarantine', 16)
('travel', 15)
('countries', 15)
('infections', 13)
('#singapore', 12)
('2', 11)
('government', 10)
(':', 10)
('mask', 9)
('bubble', 9)
('india', 9)
"
20/04/2021,"('singapore', 116)
('cases', 39)
('sg', 28)
('travel', 26)
('hong', 25)
('india', 25)
('vaccine', 23)
('14', 22)
('singapore,', 20)
('lockdown', 19)
('travellers', 18)
('days', 18)
('rules', 17)
('#singapore', 16)
('india,', 15)
('quarantine', 15)
('bubble', 13)
('measures', 13)
('imported', 13)
('case', 13)
"
21/04/2021,"('singapore', 151)
('vaccine', 39)
('sg', 35)
('cases', 30)
('#singapore', 24)
('travel', 22)
('quarantine', 22)
('india', 22)
('singapore,', 21)
('people', 16)
('tax', 16)
('days', 15)
('uk', 13)
('15', 13)
('mask', 13)
('help', 13)
('countries', 12)
('community', 12)
('health', 12)
('#covid19', 11)
"
22/04/2021,"('singapore', 282)
('india', 81)
('cases', 78)
('workers', 62)
('travel', 51)
('sg', 46)
('quarantine', 44)
('migrant', 37)
('vaccine', 36)
('#singapore', 36)
('visitors', 33)
('dormitory', 32)
('travellers', 27)
('recovered', 26)
('help', 26)
('covid-19:', 26)
('re-infections', 25)
('history', 22)
('people', 22)
('days', 21)
"
23/04/2021,"('singapore', 184)
('cases', 88)
('india', 64)
('sg', 51)
('singapore,', 37)
('travel', 37)
('medical', 34)
('quarantine', 31)
('vaccine', 28)
('workers', 26)
('supplier', 25)
('stocks', 24)
('countries', 24)
('people', 24)
('migrant', 23)
('send', 22)
('higher', 21)
('surging', 20)
('globally', 20)
('#singapore', 19)
"
24/04/2021,"('singapore', 204)
('india', 121)
('oxygen', 108)
('vaccine', 88)
('cryogenic', 66)
('containers', 66)
('cases', 63)
('4', 48)
('fight', 43)
('singapore,', 40)
('sg', 38)
('@iaf_mcc', 35)
('@pmoindia', 35)
('iaf', 35)
('indian', 34)
('help', 32)
('@changiairport', 32)
('community', 32)
('@indiainsingapor', 31)
('stand', 28)
"
25/04/2021,"('singapore', 213)
('india', 83)
('oxygen', 77)
('cases', 52)
('throat', 47)
('spread', 44)
('singapore,', 40)
('help', 38)
('vaccine', 35)
('spray', 34)
('reduce', 33)
('people', 33)
('covid-19:', 32)
('4', 30)
('@manishs_sg', 29)
('@narendramodi', 28)
('indian', 28)
('cryogenic', 26)
('40', 26)
('antiseptic', 24)
"
26/04/2021,"('singapore', 260)
('travel', 115)
('hong', 90)
('bubble', 75)
('oxygen', 69)
('kong', 68)
('india', 62)
('vaccine', 53)
('singapore,', 51)
('quarantine', 49)
('@narendramodi', 49)
('@manishs_sg', 46)
('quarantine-free', 42)
('air', 33)
('26', 33)
('cases', 33)
('study', 32)
('#singapore', 31)
('people', 31)
('start', 30)
"
27/04/2021,"('singapore', 295)
('india', 85)
('best', 80)
('zealand', 76)
('oxygen', 65)
('travel', 54)
('vaccine', 51)
('spot', 41)
('loses', 39)
('hong', 37)
('country', 36)
('countries', 36)
('containers', 34)
('resilience', 31)
('support', 28)
('people', 27)
('community', 27)
('singapore,', 26)
('cases', 26)
('#singapore', 26)
"
28/04/2021,"('singapore', 222)
('oxygen', 84)
('india', 82)
('sg', 61)
('cylinders', 48)
('singapore,', 44)
('sends', 43)
('support', 43)
('cases', 41)
('people', 41)
('vaccine', 37)
('fight', 36)
('#singapore', 33)
('help', 33)
('travel', 31)
('quarantine', 26)
('planeloads', 26)
('response', 26)
('community', 25)
('best', 25)
"
29/04/2021,"('singapore', 192)
('cases', 91)
('community', 67)
('singapore,', 61)
('india', 53)
('sg', 52)
('highest', 42)
('16', 38)
('minister', 36)
('oxygen', 32)
('defence', 28)
('months', 28)
('vaccine', 28)
('people', 27)
('support', 26)
('nurse', 25)
('reports', 24)
('help', 22)
('vaccinated', 22)
('second', 21)
"
30/04/2021,"('singapore', 183)
('cases', 109)
('hospital', 61)
('vaccine', 53)
('sg', 50)
('cluster', 42)
('community', 41)
('singapore,', 37)
('travel', 36)
('india', 31)
('#singapore', 27)
('people', 25)
('2', 24)
('local', 24)
('measures', 22)
('number', 22)
('countries', 21)
('16', 21)
('mask', 21)
('quarantine', 19)
"
01/05/2021,"('singapore', 177)
('best', 94)
('live', 85)
('singapore:', 80)
(""what's"", 75)
('covid?', 55)
('cases', 50)
('oxygen', 37)
('sg', 32)
('vaccine', 32)
('measures', 30)
('india', 30)
('people', 28)
('second', 26)
('infections', 24)
('avoid', 24)
('pm', 24)
('community', 23)
('circuit', 22)
('news', 21)
"
02/05/2021,"('singapore', 95)
('cases', 52)
('sg', 38)
('vaccine', 36)
('singapore,', 33)
('11', 30)
('including', 24)
('linked', 24)
('cluster', 23)
('quarantine', 22)
('14', 20)
('travel', 19)
('hospital', 19)
('best', 18)
('community', 17)
('people', 17)
('india', 16)
('tock', 15)
('seng', 15)
('39', 14)
"
03/05/2021,"('singapore', 200)
('cases', 73)
('vaccine', 67)
('singapore,', 38)
('#singapore', 36)
('community', 35)
('sg', 32)
('disco', 27)
('people', 25)
('rollout', 25)
('cluster', 24)
('death', 24)
('india', 23)
('turns', 23)
('quarantine', 23)
('infections', 23)
('months', 22)
('ttsh', 22)
('10', 21)
('track', 21)
"
04/05/2021,"('singapore', 303)
('cases', 87)
('tightens', 85)
('quarantine', 79)
('variant', 64)
('india', 63)
('social', 62)
('detected', 59)
('5', 58)
('people', 51)
('restrictions', 48)
('measures', 44)
('gyms', 41)
('sg', 40)
('21-day', 40)
('curbs', 37)
('community,', 36)
('vaccine', 36)
('imposes', 35)
('#singapore', 32)
"
05/05/2021,"('singapore', 224)
('india', 63)
('cases', 59)
('help', 59)
('vaccine', 58)
('sg', 50)
('travel', 43)
('bubble', 38)
('tightens', 37)
('hong', 36)
('quarantine', 36)
('restrictions', 35)
('#singapore', 34)
('crisis', 32)
('kong', 32)
('people', 31)
('variant', 29)
('community', 26)
('@sg_sushi', 25)
('detected', 25)
"
06/05/2021,"('singapore', 155)
('cases', 61)
('quarantine', 33)
('#singapore', 31)
('sg', 29)
('india', 27)
('help', 27)
('2', 25)
('community', 25)
('vaccine', 24)
('people', 22)
('infections', 21)
('18', 20)
('singapore,', 20)
('countries', 20)
('#covid19', 19)
('21-day', 15)
('including', 14)
('amid', 14)
('oxygen', 13)
"
07/05/2021,"('singapore', 171)
('quarantine', 68)
('cases', 53)
('countries', 46)
('travel', 45)
('singapore,', 38)
('vaccine', 31)
('list', 29)
('4', 28)
('#singapore', 26)
('uk', 22)
('south', 22)
('people', 20)
('community', 20)
('25', 20)
('days', 20)
('sg', 19)
('green', 19)
('infections', 19)
('21', 19)
"
08/05/2021,"('singapore', 193)
('entry', 62)
('work', 50)
('amid', 43)
('cases', 41)
('pass', 40)
('holders', 38)
('surge', 37)
('sg', 33)
('quarantine', 31)
('vaccine', 28)
('restricts', 26)
('india', 24)
('countries', 23)
('approvals', 23)
('singapore,', 22)
('mask', 22)
('in\xa0india', 18)
('days', 18)
('workers', 18)
"
09/05/2021,"('singapore', 119)
('cases', 62)
('sg', 34)
('people', 33)
('infections', 30)
('vaccine', 28)
('quarantine', 26)
('#singapore', 26)
('thousands', 25)
('10', 25)
('community', 25)
('india', 24)
('singapore,', 24)
('unlinked', 23)
('28', 21)
('mask', 20)
('3', 18)
('test', 15)
('countries', 14)
('wear', 13)
"
10/05/2021,"('singapore', 282)
('vaccine', 140)
('biontech', 137)
('build', 63)
('asia', 60)
('manufacturing', 58)
('oxygen', 55)
('medical', 50)
('singapore,', 44)
('vaccines', 41)
('cases', 41)
('site', 41)
('mask', 39)
('mrna', 37)
('quarantine', 35)
('maker', 31)
('airavat', 31)
('set', 29)
('#singapore', 29)
('sg', 29)
"
